Episode,Observation,Action1,Action2
5,"[ 0.4754495   0.45326619  0.25663562  0.20025139  0.18759537  0.20593157
  0.27456968  0.31491343  0.29501069 -0.44751093 -0.09013656  0.26276242
  0.92200933  1.          1.          0.70750403  0.59877601  0.40564653
  0.14059487  0.0936572   0.07926239 -0.55732233 -0.20179348  0.84383836
 -0.60501021 -0.13824731  0.14287091  1.19838891]","[1, 0]","[1, 0]"
5,"[ 0.47551138  0.45053525  0.25529874  0.19928049  0.18673535  0.20504341
  0.27349471  0.31478212  0.29496589 -0.44837459 -0.09018781  0.25969542
  0.91292361  1.          1.          0.70724919  0.59741874  0.41612224
  0.1421011   0.09433971  0.07968772 -0.55697012 -0.1999781   0.86052956
 -0.60501006 -0.13762084  0.14226478  1.19831665]","[1, 0]","[1, 0]"
5,"[ 0.47558391  0.44714348  0.25369836  0.1981425   0.18574531  0.2040426
  0.27232853  0.31460434  0.29492047 -0.44937056 -0.0902435   0.25647517
  0.90258744  1.          1.          0.70712817  0.5960378   0.42826828
  0.14377137  0.09508342  0.08014399 -0.55659756 -0.19807318  0.87888828
 -0.60500991 -0.13699877  0.14166309  1.19824522]","[1, 0]","[1, 0]"
5,"[ 0.47566885  0.44368163  0.2520748   0.1969926   0.1847485   0.20303948
  0.2711697   0.31440741  0.29486539 -0.45037388 -0.0903099   0.25312911
  0.88867918  1.          1.          0.70753799  0.59484191  0.44313901
  0.14563427  0.09586774  0.08059622 -0.55624704 -0.19622443  0.89779446
 -0.60500976 -0.13638111  0.14106584  1.19817461]","[1, 0]","[1, 0]"
5,"[ 0.4757677   0.43765602  0.24973551  0.19554301  0.18365008  0.20212889
  0.27053704  0.31396466  0.29486932 -0.45149602 -0.09034517  0.24776479
  0.87774378  1.          1.          0.70779302  0.59373004  0.45690142
  0.14734408  0.09660174  0.08103228 -0.55590211 -0.19454271  0.91476778
 -0.60500961 -0.13576784  0.14047302  1.19810482]","[1, 1]","[1, 0]"
5,"[ 0.47592238  0.4312135   0.24739133  0.19417718  0.18269306  0.20144751
  0.27036177  0.31339177  0.294857   -0.45248596 -0.09041179  0.24108122
  0.86769116  1.          1.          0.7080211   0.59262816  0.47109191
  0.14905773  0.09733747  0.08147164 -0.55555426 -0.19287705  0.93173693
 -0.60500946 -0.13515898  0.13988462  1.19803583]","[1, 1]","[1, 0]"
5,"[ 0.47597394  0.42906123  0.24616621  0.193219    0.18179393  0.2004588
  0.26904022  0.31333409  0.29480659 -0.45338447 -0.09046253  0.23866971
  0.85153154  1.          1.          0.70916245  0.59177582  0.49151811
  0.1512904   0.09824328  0.08197938 -0.55517544 -0.19120581  0.95107328
 -0.60500931 -0.13455451  0.13930064  1.19796764]","[1, 1]","[1, 0]"
5,"[ 0.47607859  0.42260693  0.2436841   0.19170548  0.18067315  0.19957105
  0.26854318  0.31285404  0.29484982 -0.45453874 -0.09047574  0.2328432
  0.83588968  1.          1.          0.71038074  0.59093624  0.51406488
  0.15361435  0.0991741   0.08249696 -0.5547944  -0.18950712  0.97104744
 -0.60500916 -0.13395443  0.13872108  1.19790024]","[1, 1]","[1, 0]"
5,"[ 0.47625013  0.41554699  0.24102054  0.1901166   0.1795313   0.19872034
  0.26822384  0.31225579  0.29487004 -0.45572381 -0.09052867  0.22607445
  0.8202565   1.          1.          0.71168118  0.59002128  0.54006121
  0.15607761  0.10012939  0.08301067 -0.55443109 -0.18764936  0.99300375
 -0.60500902 -0.13335873  0.13814592  1.19783363]","[1, 1]","[1, 0]"
5,"[ 0.47645848  0.40813723  0.23828512  0.18852815  0.17843382  0.19797343
  0.2681648   0.31158616  0.29490297 -0.45687542 -0.09058778  0.21851574
  0.80920697  1.          1.          0.71241325  0.58896416  0.56432602
  0.15839199  0.10107432  0.08355795 -0.55401656 -0.18580044  1.0145198
 -0.60500887 -0.13276741  0.13757516  1.1977678 ]","[1, 1]","[1, 0]"
5,"[ 0.47676655  0.39918429  0.23522019  0.18690416  0.17746874  0.19757346
  0.26900029  0.31066548  0.29498224 -0.4579277  -0.0906563   0.20831194
  0.7958654   1.          1.          0.71372326  0.58814402  0.57452291
  0.16105652  0.10214419  0.08417004 -0.55356035 -0.18404755  1.03661716
 -0.60500873 -0.13218048  0.13700881  1.19770274]","[0, 1]","[1, 0]"
5,"[ 0.47694278  0.39568419  0.23350754  0.18567373  0.17639396  0.19648714
  0.26774901  0.31038734  0.29487453 -0.45901568 -0.09078982  0.20440558
  0.78156981  1.          1.          0.71545088  0.58753623  0.57234175
  0.163923    0.10327432  0.08480806 -0.55309337 -0.18241745  1.05826873
 -0.60500859 -0.13159792  0.13644685  1.19763844]","[0, 1]","[1, 0]"
5,"[ 0.47618764  0.41165429  0.23688813  0.18618816  0.17535409  0.19355868
  0.2601795   0.31288606  0.29467957 -0.45983761 -0.0906221   0.22463279
  0.75735592  1.          1.          0.71956462  0.58783146  0.57024926
  0.16746773  0.10443794  0.08531613 -0.55283734 -0.18108547  1.0786088
 -0.60500845 -0.13101972  0.13588927  1.19757491]","[0, 1]","[1, 0]"
5,"[ 0.47551974  0.43010116  0.2405976   0.18674698  0.17427266  0.19055418
  0.25261263  0.31582721  0.29473059 -0.46077852 -0.09033548  0.24693702
  0.73740833  1.          1.          0.72326835  0.58803212  0.56829062
  0.17114334  0.10572362  0.08595346 -0.55244564 -0.17975909  1.09934618
 -0.60500831 -0.1304459   0.13533608  1.19751213]","[0, 1]","[1, 0]"
5,"[ 0.47511734  0.45018877  0.244506    0.18741258  0.17332727  0.18780401
  0.24574068  0.31887189  0.29490654 -0.46167276 -0.09007301  0.26839725
  0.72317402  1.          1.          0.72602349  0.5879788   0.56650972
  0.17452174  0.10697333  0.08663156 -0.55197985 -0.17844854  1.11889098
 -0.60500817 -0.12987644  0.13478727  1.19745009]","[0, 1]","[1, 0]"
5,"[ 0.4748649   0.47101693  0.24846072  0.18819066  0.17259928  0.18546939
  0.23987474  0.32194818  0.29527514 -0.46242686 -0.08974906  0.28828961
  0.71445674  1.          1.          0.72766888  0.58766605  0.56497759
  0.17709224  0.10793666  0.08716766 -0.55160212 -0.17723146  1.1345639
 -0.60500803 -0.12931135  0.13424283  1.1973888 ]","[0, 1]","[1, 0]"
5,"[ 0.47480419  0.49489896  0.25280344  0.18909098  0.17193484  0.18320398
  0.23421149  0.32529081  0.29577733 -0.46318975 -0.08941651  0.3087583
  0.70772585  1.          1.          0.72891648  0.58724877  0.56351742
  0.179497    0.10886304  0.08770297 -0.55120988 -0.17602888  1.14956016
 -0.6050079  -0.12875061  0.13370276  1.19732824]","[0, 1]","[1, 0]"
5,"[ 0.47483145  0.50174132  0.25743574  0.19007561  0.17132925  0.1810355
  0.22883836  0.32896344  0.29651917 -0.46396567 -0.08897077  0.33003156
  0.69955304  1.          1.          0.73062128  0.58693263  0.561967
  0.18227503  0.10989653  0.08828144 -0.55080195 -0.17476425  1.16627873
 -0.60500776 -0.12819423  0.13316705  1.1972684 ]","[0, 1]","[1, 0]"
5,"[ 0.47510746  0.49857112  0.26136449  0.19084696  0.17077044  0.17920075
  0.22445189  0.33206401  0.29713188 -0.46471979 -0.08870057  0.34664791
  0.69848394  1.          1.          0.73050393  0.58619328  0.56078495
  0.18393266  0.11064397  0.08878415 -0.55037857 -0.17368839  1.17779833
 -0.60500763 -0.1276422   0.1326357   1.19720929]","[0, 1]","[1, 0]"
5,"[ 0.47540187  0.4954577   0.26556241  0.19171286  0.17028331  0.17746376
  0.22029005  0.33544975  0.29795337 -0.46545059 -0.08831023  0.36402917
  0.69673906  1.          1.          0.730608    0.58555996  0.55965378
  0.18568255  0.11141331  0.08929218 -0.5499574  -0.17267103  1.18894787
 -0.60500749 -0.12709452  0.13210871  1.19715089]","[0, 1]","[1, 0]"
5,"[ 0.47580436  0.49249656  0.27001034  0.19265285  0.16984933  0.17580474
  0.21632282  0.33902104  0.29889253 -0.46617562 -0.08789062  0.38158367
  0.69381608  1.          1.          0.73107999  0.58506507  0.55854319
  0.18755861  0.1121897   0.08978042 -0.54957005 -0.17169326  1.19991149
 -0.60500736 -0.12655119  0.13158607  1.19709319]","[0, 1]","[0, 0]"
5,"[ 0.47644858  0.48891419  0.27659554  0.19433472  0.16970037  0.17413712
  0.21194505  0.33607759  0.30028327 -0.46676566 -0.08729039  0.40471959
  0.68190695  1.          1.          0.73432895  0.58549741  0.55738514
  0.19066035  0.1131629   0.09022516 -0.54934219 -0.17083699  1.21233539
 -0.60500723 -0.12601221  0.13106777  1.1970362 ]","[0, 1]","[0, 0]"
5,"[ 0.47719153  0.48559776  0.28334702  0.19600791  0.16955704  0.17254078
  0.20783994  0.32314699  0.30187178 -0.46741085 -0.08661133  0.42786979
  0.66863023  1.          1.          0.73829614  0.58620764  0.55630175
  0.19397046  0.11410951  0.09060078 -0.54921024 -0.17005768  1.2239668
 -0.6050071  -0.12547757  0.13055381  1.19697991]","[0, 1]","[0, 0]"
5,"[ 0.47801571  0.48317732  0.28892655  0.19728854  0.16935711  0.17118267
  0.20452427  0.31321339  0.30318501 -0.4680665  -0.08613336  0.44564432
  0.65809178  1.          1.          0.7416434   0.58676763  0.55534253
  0.19677546  0.11487357  0.09088249 -0.54913849 -0.1693288   1.23338046
 -0.60500697 -0.12494726  0.1300442   1.19692431]","[0, 1]","[0, 0]"
5,"[ 0.47906699  0.48110133  0.29462177  0.19857736  0.1691818   0.16989709
  0.20141177  0.30412503  0.30442752 -0.46872757 -0.08578723  0.46203479
  0.64782606  1.          1.          0.74514058  0.58743931  0.55450259
  0.19948149  0.11555395  0.09109585 -0.54913406 -0.16869204  1.24117877
 -0.60500684 -0.1244213   0.12953891  1.19686939]","[0, 1]","[0, 0]"
5,"[ 0.48016267  0.47957998  0.29936132  0.19951231  0.16889228  0.16868421
  0.19868786  0.29659762  0.30542817 -0.4694551  -0.08560487  0.47482993
  0.63832041  1.          1.          0.74857577  0.58810853  0.55371066
  0.20212538  0.11619652  0.09128591 -0.54914891 -0.16807302  1.24843032
 -0.60500671 -0.12389967  0.12903795  1.19681515]","[0, 1]","[0, 0]"
5,"[ 0.48135377  0.47815638  0.30435146  0.20049888  0.16863031  0.16750709
  0.19604775  0.28942306  0.30649221 -0.47018505 -0.08542191  0.48764873
  0.62920702  1.          1.          0.75208103  0.58886314  0.55303699
  0.20465924  0.11676866  0.09142498 -0.54921017 -0.16754572  1.25413636
 -0.60500659 -0.12338237  0.12854131  1.19676158]","[0, 1]","[0, 0]"
5,"[ 0.48171745  0.47748766  0.3056082   0.20038618  0.16810036  0.16662126
  0.1945242   0.28594062  0.30706431 -0.47089794 -0.08521881  0.49230899
  0.62616515  1.          1.          0.75324902  0.58894196  0.5525353
  0.20524365  0.11673011  0.09126529 -0.54944072 -0.16709885  1.25394138
 -0.60500646 -0.1228694   0.12804899  1.19670868]","[0, 1]","[0, 0]"
5,"[ 0.48225706  0.47636335  0.30859096  0.20079457  0.16773738  0.16568439
  0.19265663  0.28126443  0.30808776 -0.47157614 -0.08481454  0.50164021
  0.61406481  1.          1.          0.7583771   0.59031918  0.55202978
  0.20849335  0.11738919  0.09137312 -0.54959502 -0.16674012  1.25888295
 -0.60500634 -0.12236075  0.12756098  1.19665644]","[0, 1]","[0, 0]"
5,"[ 0.48282602  0.47526776  0.3117056   0.20123735  0.16739671  0.1647732
  0.19083531  0.27673754  0.30914988 -0.47224395 -0.08440009  0.51106498
  0.60388547  1.          1.          0.76298433  0.59158813  0.55164964
  0.21123569  0.11787014  0.09138948 -0.54980639 -0.16645914  1.2614797
 -0.60500621 -0.12185644  0.12707729  1.19660486]","[0, 1]","[0, 0]"
5,"[ 0.48371037  0.47414288  0.31602124  0.20206082  0.1672178   0.16390731
  0.18892983  0.27180376  0.31032113 -0.47283881 -0.08404246  0.52177778
  0.59509532  1.          1.          0.76719428  0.59275658  0.55133479
  0.21355699  0.11819153  0.09131579 -0.5500812  -0.16621053  1.26247445
 -0.60500609 -0.12135644  0.12659789  1.19655392]","[0, 0]","[0, 0]"
5,"[ 0.48433566  0.47357986  0.31797368  0.20212941  0.16676252  0.16305616
  0.18742422  0.26839562  0.31095523 -0.47353642 -0.08390508  0.52685657
  0.58887335  1.          1.          0.77031444  0.59364827  0.55115326
  0.21483971  0.11818986  0.09108142 -0.55044895 -0.16606352  1.25982748
 -0.60500597 -0.12086076  0.1261228   1.19650363]","[0, 0]","[0, 0]"
5,"[ 0.48528702  0.47305765  0.32099935  0.20256624  0.16648683  0.16228831
  0.18590207  0.26472198  0.31160744 -0.47412776 -0.08388074  0.53240247
  0.58547614  1.          1.          0.77206862  0.59413098  0.5510255
  0.2149832   0.11786067  0.09069504 -0.5508933  -0.1659505   1.25423445
 -0.60500585 -0.1203694   0.125652    1.19645398]","[0, 0]","[0, 0]"
5,"[ 0.48638202  0.47264734  0.32435716  0.20313905  0.16630607  0.16160685
  0.18447943  0.2612184   0.31219863 -0.47464176 -0.08394649  0.53729467
  0.585833    1.          1.          0.77188244  0.5940644   0.55101452
  0.21349314  0.11707958  0.09010563 -0.55143239 -0.16593831  1.24395324
 -0.60500573 -0.11988235  0.12518549  1.19640496]","[0, 0]","[0, 0]"
5,"[ 0.48741055  0.47235115  0.32721878  0.20354833  0.16606656  0.16093266
  0.18315405  0.25807966  0.31269425 -0.47517777 -0.08404299  0.54104868
  0.58601551  1.          1.          0.77178824  0.59409795  0.55111588
  0.21195832  0.11628706  0.08951167 -0.55197294 -0.16603797  1.23240001
 -0.60500562 -0.11939962  0.12472326  1.19635657]","[0, 0]","[0, 0]"
5,"[ 0.48844445  0.47215035  0.32992916  0.20392717  0.16583958  0.16030433
  0.18192913  0.25520992  0.31311326 -0.47568554 -0.08418596  0.54391838
  0.58412221  1.          1.          0.7727783   0.5944951   0.55124279
  0.21120478  0.11570518  0.08900913 -0.55247445 -0.16617028  1.22228165
 -0.6050055  -0.11892119  0.12426532  1.1963088 ]","[0, 0]","[0, 0]"
5,"[ 0.48946752  0.47205678  0.33250369  0.20432222  0.16567612  0.15977992
  0.18087997  0.25273081  0.3134291  -0.47610802 -0.08438469  0.54557815
  0.5804139   1.          1.          0.77474401  0.59521954  0.55139465
  0.21114926  0.11531147  0.088589   -0.55293993 -0.16633173  1.21348164
 -0.60500538 -0.11844708  0.12381165  1.19626164]","[0, 0]","[0, 0]"
5,"[ 0.49043182  0.47205879  0.33461269  0.20457819  0.16546666  0.15926483
  0.17991148  0.25053059  0.31363607 -0.47654009 -0.08462437  0.54613393
  0.57924707  1.          1.          0.77536695  0.59554064  0.55158832
  0.20996623  0.11459312  0.08801384 -0.55348783 -0.16652692  1.20178179
 -0.60500527 -0.11797726  0.12336225  1.1962151 ]","[0, 0]","[0, 0]"
5,"[ 0.49147684  0.47201134  0.33728424  0.20501275  0.16534282  0.15879127
  0.17894331  0.2482393   0.31394657 -0.4769252  -0.08483304  0.54747649
  0.57883917  1.          1.          0.77558166  0.59574867  0.5518094
  0.20836479  0.11373874  0.08736395 -0.55408564 -0.16674752  1.18881777
 -0.60500516 -0.11751175  0.12291711  1.19616917]","[0, 0]","[0, 0]"
5,"[ 0.49226598  0.47220286  0.33869693  0.20522009  0.16525374  0.1585156
  0.17840135  0.2469875   0.31389786 -0.4771555  -0.08515525  0.54512804
  0.58160096  1.          1.          0.77410237  0.59552133  0.5521994
  0.20549771  0.11258208  0.08660771 -0.55470034 -0.16712655  1.17165113
 -0.60500504 -0.11705054  0.12247624  1.19612384]","[0, 0]","[0, 0]"
5,"[ 0.49285763  0.47252173  0.33928251  0.20528764  0.16519551  0.15837639
  0.17814352  0.24641265  0.31363373 -0.47727523 -0.08552921  0.54052343
  0.58481758  1.          1.          0.772422    0.59526128  0.55264336
  0.20237699  0.1113288   0.08579242 -0.55536002 -0.16755327  1.15329811
 -0.60500493 -0.11659363  0.12203963  1.1960791 ]","[0, 0]","[0, 0]"
5,"[ 0.49342678  0.4728941   0.33963701  0.20530156  0.16512824  0.15825391
  0.17793547  0.24597375  0.31329357 -0.47738423 -0.08593889  0.53524133
  0.58877932  1.          1.          0.77041242  0.59495202  0.55318247
  0.19895427  0.10998381  0.08493289 -0.55604392 -0.16806491  1.13337567
 -0.60500482 -0.11614101  0.12160726  1.19603495]","[0, 0]","[0, 0]"
5,"[ 0.49385334  0.47337967  0.33925235  0.20515775  0.16504728  0.15820197
  0.17790816  0.24600283  0.31276556 -0.47744172 -0.08640532  0.52813845
  0.5932216   1.          1.          0.76823597  0.59464453  0.55381704
  0.19535793  0.10857998  0.0840429  -0.55674678 -0.16866021  1.11220149
 -0.60500471 -0.11569268  0.12117914  1.19599139]","[0, 0]","[0, 0]"
5,"[ 0.49392177  0.474065    0.33712098  0.20457805  0.16485993  0.15822924
  0.17819025  0.24693546  0.31188415 -0.47746179 -0.08694633  0.51757327
  0.59763707  1.          1.          0.76615384  0.59440179  0.55451371
  0.19177358  0.10715843  0.08313407 -0.55747079 -0.16930829  1.09049246
 -0.6050046  -0.11524865  0.12075527  1.19594841]","[0, 0]","[0, 0]"
5,"[ 0.49387561  0.47484954  0.33438671  0.20385313  0.16464649  0.1583007
  0.17860829  0.24824836  0.31085952 -0.47745641 -0.08753015  0.50555792
  0.60189669  1.          1.          0.76422428  0.59424292  0.55527253
  0.18824783  0.10573477  0.08221473 -0.55821057 -0.1700103   1.06840904
 -0.6050045  -0.1148089   0.12033563  1.19590601]","[0, 0]","[0, 0]"
5,"[ 0.49392788  0.47561521  0.33220711  0.20331958  0.16453365  0.15843052
  0.17904736  0.2494991   0.30989827 -0.47738636 -0.08811458  0.49404358
  0.60703547  1.          1.          0.76197749  0.59400449  0.5560785
  0.18450579  0.10423563  0.08125545 -0.55897617 -0.17074098  1.0454983
 -0.60500439 -0.11437344  0.11992022  1.19586418]","[0, 0]","[0, 0]"
5,"[ 0.49401393  0.47639398  0.33023982  0.20287915  0.16448502  0.1586154
  0.17954213  0.25081837  0.30894162 -0.47726211 -0.08871009  0.48248652
  0.61312511  1.          1.          0.75942414  0.593706    0.55696074
  0.18057721  0.10267641  0.08026875 -0.55975573 -0.17152427  1.02165519
 -0.60500429 -0.11394227  0.11950904  1.19582291]","[0, 0]","[0, 0]"
5,"[ 0.49372746  0.47725857  0.32743964  0.20238997  0.16459012  0.15909705
  0.18055959  0.25329007  0.30782849 -0.47688573 -0.08926208  0.46859494
  0.61900242  1.          1.          0.75709433  0.59354394  0.55795592
  0.1768043   0.10116344  0.07930769 -0.56051843 -0.17240706  0.99752069
 -0.60500418 -0.11351537  0.11910208  1.19578221]","[0, 0]","[0, 0]"
5,"[ 0.49347981  0.47813367  0.32488925  0.20199469  0.16475576  0.15962926
  0.18162911  0.25583705  0.30674211 -0.47646275 -0.08981444  0.45483447
  0.62694773  1.          1.          0.75406619  0.59318064  0.55901562
  0.17269577  0.09955937  0.07831566 -0.5612859  -0.17330984  0.97239311
 -0.60500408 -0.11309276  0.11869934  1.19574206]","[0, 0]","[0, 0]"
5,"[ 0.49328652  0.47899707  0.32271484  0.20173795  0.16500307  0.16022032
  0.18274451  0.25841429  0.30570775 -0.47598083 -0.09035776  0.44146571
  0.63749917  1.          1.          0.75028727  0.59270747  0.56032886
  0.16843002  0.09800316  0.077418   -0.56193093 -0.1743952   0.94598358
 -0.60500398 -0.11267442  0.11830082  1.19570247]","[0, 0]","[0, 0]"
5,"[ 0.49302604  0.47987481  0.32062463  0.20159086  0.16537194  0.16095774
  0.18406707  0.26139015  0.30467918 -0.47536781 -0.09087452  0.42779082
  0.64858883  1.          1.          0.7466013   0.5922815   0.56169418
  0.16430316  0.0964749   0.07653197 -0.56257297 -0.17549658  0.91990657
 -0.60500388 -0.11226035  0.1179065   1.19566342]","[0, 0]","[0, 0]"
5,"[ 0.49291632  0.48066702  0.31935039  0.20169947  0.16584862  0.16172418
  0.18533008  0.26408005  0.30378783 -0.47470652 -0.09136647  0.41554455
  0.65849721  1.          1.          0.74361044  0.59215388  0.56318566
  0.16065135  0.09509848  0.07572721 -0.56316322 -0.17671622  0.89470936
 -0.60500378 -0.11185056  0.11751638  1.19562491]","[0, 0]","[0, 0]"
6,"[ 0.3849861   0.41671395  0.54447779  1.          0.935       1.
  0.54446109  0.41673509  0.3850278  -0.3         0.         -0.08341854
  0.38497221  0.4167069   0.54448336  1.          0.93499537  1.
  0.54446665  0.41672804  0.3850139   0.3         0.          0.04860049
 -0.07933479 -0.01845039  0.50846605  0.66646915]",[0. 0.],[0. 0.]
6,"[ 3.84986102e-01  4.16713951e-01  5.44477791e-01  1.00000000e+00
  9.35000438e-01  1.00000000e+00  5.44461087e-01  4.16735091e-01
  3.85027797e-01 -3.00000437e-01 -7.27472242e-23 -8.34183718e-02
  3.84972205e-01  4.16706905e-01  5.44483362e-01  1.00000000e+00
  9.34995797e-01  1.00000000e+00  5.44466654e-01  4.16728044e-01
  3.85013898e-01  3.00000437e-01  1.91699507e-23  4.86004336e-02
 -7.93347891e-02 -1.84503854e-02  5.08449006e-01  6.66456148e-01]","[0, 0]","[0, 0]"
6,"[ 3.84986102e-01  4.16713951e-01  5.44477791e-01  1.00000000e+00
  9.35001314e-01  1.00000000e+00  5.44461087e-01  4.16735091e-01
  3.85027797e-01 -3.00001313e-01 -3.68802554e-23 -8.34180424e-02
  3.84972205e-01  4.16706905e-01  5.44483362e-01  1.00000000e+00
  9.34996657e-01  1.00000000e+00  5.44466654e-01  4.16728044e-01
  3.85013899e-01  3.00001313e-01 -1.23902930e-22  4.86003217e-02
 -7.93347891e-02 -1.84503854e-02  5.08415099e-01  6.66430281e-01]","[0, 0]","[0, 0]"
6,"[ 3.84986094e-01  4.16713926e-01  5.44477730e-01  1.00000000e+00
  9.35022887e-01  1.00000000e+00  5.44461150e-01  4.16735117e-01
  3.85027807e-01 -3.00022886e-01 -7.66669724e-09 -8.34098007e-02
  3.84972195e-01  4.16706879e-01  5.44483299e-01  1.00000000e+00
  9.35018209e-01  1.00000000e+00  5.44466715e-01  4.16728069e-01
  3.85013907e-01  3.00022886e-01  7.66669724e-09  4.85976729e-02
 -7.93347891e-02 -1.84503854e-02  5.08364685e-01  6.66391821e-01]","[0, 0]","[0, 0]"
6,"[ 3.84956980e-01  4.16862786e-01  5.45005889e-01  1.00000000e+00
  9.34977078e-01  1.00000000e+00  5.43934852e-01  4.16586898e-01
  3.85057395e-01 -2.99976524e-01 -2.93525136e-05 -8.43397623e-02
  3.84943102e-01  4.16855761e-01  5.45011519e-01  1.00000000e+00
  9.34972392e-01  1.00000000e+00  5.43940364e-01  4.16579832e-01
  3.85043479e-01  2.99976524e-01  2.93525136e-05  4.76361922e-02
 -7.93347891e-02 -1.84503854e-02  5.08298294e-01  6.66341175e-01]","[0, 0]","[0, 0]"
6,"[ 3.84926056e-01  4.17005704e-01  5.45519595e-01  1.00000000e+00
  9.34986863e-01  1.00000000e+00  5.43426228e-01  4.16445730e-01
  3.85089596e-01 -2.99984781e-01 -6.09053146e-05 -8.52154672e-02
  3.84915920e-01  4.16991387e-01  5.45494678e-01  1.00000000e+00
  9.34894657e-01  1.00000000e+00  5.43461878e-01  4.16445817e-01
  3.85071835e-01  2.99897403e-01  5.71353991e-05  4.67642329e-02
 -7.93347891e-02 -1.84503854e-02  5.08216635e-01  6.66278886e-01]","[0, 0]","[0, 0]"
6,"[ 3.84925583e-01  4.17019273e-01  5.45563451e-01  1.00000000e+00
  9.35213546e-01  1.00000000e+00  5.43382944e-01  4.16432364e-01
  3.85090215e-01 -3.00211300e-01 -6.14344693e-05 -8.52096462e-02
  3.84915901e-01  4.16990803e-01  5.45492872e-01  1.00000000e+00
  9.35004197e-01  1.00000000e+00  5.43463656e-01  4.16446388e-01
  3.85071844e-01  3.00006951e-01  5.71421382e-05  4.67534433e-02
 -7.93347891e-02 -1.84503854e-02  5.08120593e-01  6.66205631e-01]","[0, 0]","[0, 0]"
6,"[ 3.84925665e-01  4.17016090e-01  5.45553222e-01  1.00000000e+00
  9.35448970e-01  1.00000000e+00  5.43393056e-01  4.16435513e-01
  3.85090112e-01 -3.00446762e-01 -6.13257274e-05 -8.51031663e-02
  3.84916254e-01  4.16986598e-01  5.45478866e-01  1.00000000e+00
  9.35115789e-01  1.00000000e+00  5.43477484e-01  4.16450529e-01
  3.85071444e-01  3.00118593e-01  5.67576599e-05  4.67646497e-02
 -7.93347891e-02 -1.84503854e-02  5.08011229e-01  6.66122223e-01]","[0, 0]","[0, 0]"
6,"[ 3.84925718e-01  4.17013592e-01  5.45545214e-01  1.00000000e+00
  9.35637995e-01  1.00000000e+00  5.43400975e-01  4.16437986e-01
  3.85090043e-01 -3.00635817e-01 -6.12514674e-05 -8.50181545e-02
  3.84916421e-01  4.16986603e-01  5.45478545e-01  1.00000000e+00
  9.35217310e-01  1.00000000e+00  5.43477793e-01  4.16450518e-01
  3.85071270e-01  3.00220116e-01  5.65800111e-05  4.67521900e-02
 -7.93347891e-02 -1.84503854e-02  5.07889784e-01  6.66029608e-01]","[0, 0]","[0, 0]"
6,"[ 3.84925741e-01  4.17011606e-01  5.45538890e-01  1.00000000e+00
  9.35793117e-01  1.00000000e+00  5.43407229e-01  4.16439952e-01
  3.85090008e-01 -3.00790962e-01 -6.12124435e-05 -8.49488896e-02
  3.84916557e-01  4.16986033e-01  5.45476471e-01  1.00000000e+00
  9.35304480e-01  1.00000000e+00  5.43479836e-01  4.16451074e-01
  3.85071124e-01  3.00307294e-01  5.64326917e-05  4.67447798e-02
 -7.93347891e-02 -1.84503854e-02  5.07757674e-01  6.65928871e-01]","[0, 0]","[0, 0]"
6,"[ 3.84925750e-01  4.17010019e-01  5.45533854e-01  1.00000000e+00
  9.35923527e-01  1.00000000e+00  5.43412211e-01  4.16441524e-01
  3.85089990e-01 -3.00921390e-01 -6.11898025e-05 -8.48912133e-02
  3.84916638e-01  4.16985769e-01  5.45475472e-01  1.00000000e+00
  9.35376799e-01  1.00000000e+00  5.43480817e-01  4.16451330e-01
  3.85071036e-01  3.00379616e-01  5.63435761e-05  4.67373185e-02
 -7.93347891e-02 -1.84503854e-02  5.07616493e-01  6.65821230e-01]","[0, 0]","[0, 0]"
6,"[ 3.84925749e-01  4.17008736e-01  5.45529796e-01  1.00000000e+00
  9.36033446e-01  1.00000000e+00  5.43416225e-01  4.16442795e-01
  3.85089983e-01 -3.01031323e-01 -6.11792347e-05 -8.48429703e-02
  3.84916668e-01  4.16985841e-01  5.45475640e-01  1.00000000e+00
  9.35436296e-01  1.00000000e+00  5.43480646e-01  4.16451256e-01
  3.85071004e-01  3.00439112e-01  5.63083260e-05  4.67293785e-02
 -7.93347891e-02 -1.84503854e-02  5.07468014e-01  6.65708038e-01]","[0, 0]","[0, 0]"
6,"[ 3.84925743e-01  4.17007661e-01  5.45526410e-01  1.00000000e+00
  9.36128040e-01  1.00000000e+00  5.43419575e-01  4.16443860e-01
  3.85089984e-01 -3.01125930e-01 -6.11757961e-05 -8.48016675e-02
  3.84916590e-01  4.16986047e-01  5.45476449e-01  1.00000000e+00
  9.35485743e-01  1.00000000e+00  5.43479845e-01  4.16451050e-01
  3.85071082e-01  3.00488557e-01  5.63829419e-05  4.67215645e-02
 -7.93347891e-02 -1.84503854e-02  5.07314189e-01  6.65590785e-01]","[0, 0]","[0, 0]"
6,"[ 3.84925735e-01  4.17006727e-01  5.45523473e-01  1.00000000e+00
  9.36211379e-01  1.00000000e+00  5.43422482e-01  4.16444786e-01
  3.85089987e-01 -3.01209279e-01 -6.11756846e-05 -8.47653820e-02
  3.84916562e-01  4.16986515e-01  5.45477982e-01  1.00000000e+00
  9.35508481e-01  1.00000000e+00  5.43478329e-01  4.16450588e-01
  3.85071113e-01  3.00511289e-01  5.64105213e-05  4.67158524e-02
 -7.93347891e-02 -1.84503854e-02  5.07157148e-01  6.65471095e-01]","[0, 0]","[1, 0]"
